Log_Cum_Production,Log_Proppant_LB,Log_Carbonate,Log_Frac_Fluid_GL,Log_GrossPerforatedInterval,Log_LowerPerforation_xy,Log_UpperPerforation_xy,Log_TotalDepth,N_Stages,X_Well,Y_Well,Operator,County
12.60917496,13.56229432,0.633007592,14.97239175,8.100161447,9.266720705,8.98431768,9.295140974,8,-97.1771,32.34878,28,9
13.02355468,13.77884657,-0.645103933,15.11078552,8.070906089,9.328567753,9.018937706,9.408617296,11,-97.187,32.35672,28,9
12.9526421,14.0586724,0.938953587,15.0253368,7.58171964,9.248695326,9.043104453,9.21880445,10,-97.16084,32.49737,28,9
11.78895744,14.65492025,0.368485105,14.52841036,7.791109511,9.09403125,8.779557456,9.129347213,4,-97.59589,32.23766,28,9
12.9567715,14.93215921,1.868541736,14.68545406,8.007034012,9.143559338,8.93485034,9.335738781,12,-97.23922,32.68444,28,13
13.69216935,14.46250908,2.488765499,15.32284132,7.671360923,9.312445595,9.020268862,9.254070135,6,-97.20073,32.50123,28,9
13.05549468,13.1921879,1.600957945,14.17662663,7.439559309,9.091444217,8.992557427,9.136909094,11,-97.23914,32.53604,28,9
12.3451561,14.11982848,1.062113918,14.5102305,7.910223707,9.040856064,8.866017399,9.068546366,12,-97.41305,32.78482,28,13
12.59381157,14.14843365,-0.408968271,14.94828656,7.916807491,9.22818029,8.906528918,9.17543832,7,-97.47151,32.68997,28,13
9.932609366,13.1577421,1.977202471,14.38926591,7.952615112,9.168267596,8.951828677,9.15546171,10,-97.38314,32.21621,28,9
12.83936897,14.14750851,0.81969782,14.97381339,7.443078374,9.181838012,8.830689199,9.040974526,7,-97.55583,32.62662,28,11
13.1396039,14.19457556,1.082354884,14.82932066,7.630946581,9.08545719,8.848796451,9.318925682,8,-97.5334,32.92186,28,13
13.51668799,14.57748393,1.587997589,14.98157774,7.971776123,9.243484971,8.98431768,9.099967314,11,-97.28436,32.57821,28,13
12.7137453,13.98554021,1.087482478,14.84802578,7.757478767,9.337501518,9.088398701,9.050640993,11,-97.13073,32.35994,28,9
12.40162298,13.4461845,1.744425048,14.39683304,8.213652703,9.047703788,8.851806559,9.235423152,13,-97.46075,32.32605,28,9
12.11445066,13.9530143,1.890651891,14.90105179,7.543273347,9.036463062,8.755737539,9.175645402,8,-97.56885,32.21383,28,9
13.29370319,14.19422093,1.27973708,14.8080821,7.729735331,9.216123617,8.985445288,9.354007722,9,-97.22196,32.57214,28,13
12.97690283,13.80599543,1.096235825,14.58394794,7.534228326,9.158731238,8.914626128,9.103311799,14,-97.41735,32.31961,28,9
13.01750496,13.94662654,1.650371973,14.72781415,7.282073658,9.106866963,8.815221556,9.006631733,9,-97.52225,32.79865,28,13
12.32852919,10.73787384,0.162792046,15.11093064,7.964850887,9.154933365,8.720623711,9.069467813,4,-97.70007,32.31425,28,12
12.42055883,12.9360338,0.983350723,14.27646335,7.528331767,9.201097791,9.017604777,9.338029733,12,-97.25856,32.34571,28,9
12.49461435,15.168093,0.048565755,14.80516699,7.766416898,9.016998312,8.693664335,9.253304071,5,-97.74787,32.43457,28,7
11.89450763,14.74072139,1.52558101,14.55784782,7.825644732,9.16753725,8.936955604,9.2043223,12,-97.39258,32.16888,28,6
13.20244362,14.92684162,1.662633603,14.45707493,7.806289289,9.116798628,8.970177815,9.163353581,11,-97.19068,32.7304,28,13
13.29933398,14.19873006,1.487882275,13.14997854,7.559038255,9.208839246,8.938794081,9.210340372,5,-97.30312,32.63783,28,13
13.28733021,14.71567191,2.323888842,14.76306737,6.8134446,9.318297513,9.059517482,9.026778046,4,-97.09944,32.49487,28,9
12.34263818,14.69241535,1.285466168,14.81623655,7.636269603,9.188094763,9.000606508,9.181426362,12,-97.30136,32.25705,28,9
11.99174016,13.63936986,0.990101723,14.53159662,7.751045118,9.262837941,9.120415664,8.985570499,7,-97.12717,33.11109,28,3
13.55420943,14.01140623,1.169267815,14.88728388,7.960323629,9.203819155,8.977020214,8.979668554,6,-97.21374,32.56685,28,13
13.31183432,14.84111765,1.112850974,15.35671031,8.222016437,9.311542252,8.998878325,9.130755893,10,-97.2655,32.58618,28,13
12.93148855,13.99449321,-0.80345871,15.24241169,7.455298486,9.274066063,8.863615759,9.103868127,13,-97.53657,33.01256,28,14
12.98779144,13.91281874,1.975968791,14.95748497,7.964503364,9.257987025,8.895629627,9.211939093,7,-97.52488,33.00914,28,14
13.62126904,13.00719268,1.412312676,14.56928236,7.823645931,9.31289696,9.15345251,9.172015258,5,-97.09187,32.51411,28,9
13.00542948,14.52747949,1.161157174,14.77255928,7.814399634,9.276128113,9.058004711,9.270117576,12,-97.18705,32.35665,28,9
11.52528872,14.0192674,1.68279542,14.12593212,7.876638461,9.149528233,8.864746661,9.125218119,8,-97.67292,32.51781,28,7
12.10442744,14.57865011,1.095547603,14.64885437,7.878155337,9.193194213,8.798907492,9.167954655,8,-97.67305,32.51781,28,7
11.62378682,14.23619263,1.793871751,14.29075045,7.751045118,9.085343882,8.808369153,9.327767789,7,-97.67434,32.50187,28,7
13.03894916,14.63238441,1.707083521,14.80823775,7.80832305,9.206733876,8.963544292,9.140239744,8,-97.4036,32.43788,28,9
13.43332145,14.61502025,1.790771394,14.78067145,7.985143931,9.135616826,8.951828677,9.320091236,3,-97.4036,32.4378,28,9
12.39103654,13.82074682,0.556836694,15.03141865,7.835579247,9.16293425,8.909235279,9.295600216,5,-97.67775,33.29222,28,14
12.50582162,14.25786674,1.52679121,14.32263655,7.964503364,9.116029693,8.994668836,9.17781718,2,-97.30846,32.35033,28,9
12.64798861,14.01436142,2.16958602,15.02886304,7.559038255,9.224341892,9.075207698,9.219002745,7,-97.11715,33.04167,28,3
13.32293243,14.27071776,0.919092684,15.24188728,7.496652438,9.177197153,8.949754525,9.092007185,13,-97.4379,32.87187,28,13
13.31831824,14.05939747,1.436888024,14.87111931,8.29953457,9.108086138,8.861917004,9.211839248,6,-97.46987,32.91918,28,13
14.07539174,14.57181139,1.277552753,15.45796691,7.570443252,9.398395461,9.018574356,9.231318778,7,-97.22399,32.62751,28,13
12.49297566,13.70265536,1.061081076,14.43686094,6.91274282,9.155144737,8.965206803,9.143666239,8,-97.34563,32.96849,28,13
12.22601252,13.5305182,1.126836077,14.4443016,7.804251384,9.040263542,8.8469285,9.05157908,11,-97.59001,32.72285,28,11
12.10623574,14.34684444,1.495788557,15.11324962,7.918264686,9.138522084,8.911395107,9.159047078,8,-97.39561,32.58968,28,13
12.65479837,13.79645006,1.146457451,14.9518251,7.918264686,9.181632208,8.929302842,9.180190395,12,-97.69453,33.24387,28,14
13.00841722,14.32465978,1.72353937,15.16733303,7.572502985,9.325096609,9.169518377,9.154616223,5,-97.35948,33.36647,28,3
12.72338618,14.30409057,2.209649285,14.34613881,7.62754439,9.106534203,8.876544551,9.36048303,9,-97.49302,32.78874,28,13
12.20371487,13.34267252,2.489902835,14.9057546,7.332369206,9.166388484,8.830104318,9.310638093,4,-97.47411,32.1803,28,9
12.18195924,13.33945827,1.423346146,14.9057546,6.403574198,9.218110109,8.838841813,9.132703102,7,-97.4742,32.18032,28,9
13.42332834,14.62421608,0.817840776,14.63573082,7.71154898,9.123038044,8.822764297,9.344958674,6,-97.5339,32.95396,28,13
13.27073166,14.42200993,1.746150295,11.17043516,7.763871288,9.132378831,8.801920904,9.383284767,7,-97.5339,32.95388,28,13
12.52889138,14.33739481,0.848746992,14.65611607,7.833600224,9.101752432,8.852521917,9.260082464,12,-97.553,32.61618,28,11
12.40646739,14.29496935,-0.107859959,14.78574615,8.120291314,9.145801851,8.852235835,9.116029693,12,-97.75914,32.72127,28,11
13.06671324,14.41268634,1.590080066,14.65915576,7.153833802,9.296518068,9.075665469,9.177300518,9,-97.11828,33.0522,28,3
12.89130609,14.41725108,1.332459762,14.83577637,8.019283793,9.29880902,9.105535258,9.224243277,3,-97.53785,33.1923,28,14
12.23670369,13.20375902,1.693863886,14.46130404,7.428927195,9.061144066,8.731013415,9.134322886,13,-97.83962,32.77212,28,11
13.40470672,14.06725012,1.55050164,14.47502236,7.878155337,9.096051226,8.939449862,9.141526056,12,-97.29548,32.58057,28,13
13.77177599,14.13270532,0.33006904,14.98669464,7.929486523,9.267193184,9.005159521,9.109414453,2,-97.52334,32.99158,28,13
13.6411786,14.72796715,-0.110338462,15.12472569,7.864419905,9.293025739,8.98431768,9.152711259,9,-97.18815,32.55454,28,13
12.30708924,14.37455475,0.946500286,14.74040259,7.146772179,9.047468439,8.831711918,9.307467083,7,-97.52989,32.96314,28,13
13.82918069,14.91859616,2.972949206,15.34910922,6.909753282,9.058470423,8.998754769,9.308917935,8,-97.22404,32.62747,28,13
13.30002074,14.18431168,1.525744872,14.88447568,7.314552832,9.191972715,8.98844604,9.068315872,7,-97.12777,32.80336,28,13
13.7096766,14.47922893,1.56177642,15.25328147,7.79893331,9.207937487,8.873608102,9.103200496,8,-97.52988,32.96309,28,13
13.01445517,13.92436496,-0.078215632,14.75074237,7.697575347,9.124455633,8.853951102,9.273972232,12,-97.54546,32.6362,28,13
12.43489604,13.92436496,0.64784352,15.31169959,8.027476531,9.238636241,8.842315547,9.308827319,8,-97.57296,32.74575,28,11
12.28674439,13.95440256,2.391458077,14.89184656,7.364547014,9.166597449,8.947415951,9.055789612,6,-97.44634,32.95849,28,13
12.79368707,13.6611932,2.099366949,14.06101816,7.74586823,9.087268374,8.951569643,9.386811515,8,-97.31719,32.49086,28,9
12.35793499,13.69252903,1.799104516,14.47565199,7.696667082,9.092569836,8.875566692,9.199178307,12,-97.46517,32.32449,28,9
12.38698905,13.95091519,2.184747474,14.90800618,7.702556113,9.180087329,8.814627555,9.215825302,6,-97.48128,32.32208,28,9
13.02036166,13.5843361,1.476067189,14.02017563,7.463936604,9.114490046,9.016027202,9.133027269,7,-97.31074,32.58461,28,13
13.11491974,14.21830544,0.918060338,14.95193295,7.400009517,9.103534368,8.856091055,9.247636157,10,-97.47592,32.90891,28,13
13.54259886,14.57748393,2.011981108,14.98257184,7.421775794,9.257128533,9.017240942,9.100860271,8,-97.274,32.59055,28,13
10.92728649,13.92883924,2.143722831,14.33839597,8.144969417,9.143131622,8.86220033,9.039552051,5,-97.64006,32.64677,28,11
12.28011276,15.44610312,2.171538615,15.22524651,7.764296006,9.169518377,8.771990437,9.11107237,9,-97.63981,32.48351,28,7
13.08969141,14.23789899,1.517270857,15.01073763,8.093767758,9.256269304,8.885302513,9.308374112,8,-97.43899,32.32671,28,9
13.33892371,14.63308532,2.919240212,15.47184083,7.550135342,9.24416192,8.931287626,9.286189684,2,-97.43859,32.93606,28,13
10.45602118,13.35268113,0.40449572,13.51604736,7.99530662,8.846496939,8.606119401,9.132378831,6,-97.96222,32.39293,28,7
12.49231493,13.29799595,1.157246675,14.62650744,8.408047744,9.266531652,9.045111893,9.140668699,4,-97.27357,32.43164,28,9
13.49710258,14.82492727,1.532370827,15.11369803,7.866338923,9.191361405,8.929700114,9.193702731,6,-97.28191,32.5245,28,9
13.8926327,14.39505334,1.657209223,14.80387038,8.051978079,9.205629292,8.912473274,9.180293451,2,-97.51614,32.60155,28,13
13.59197693,15.24044854,1.870814395,15.10833015,7.736743682,9.404261065,8.992184362,9.268703615,11,-97.26197,32.49276,28,9
12.87119837,14.30409057,2.119571333,14.34613881,8.161945799,9.087042156,8.914222821,9.251290358,8,-97.31049,32.63381,28,13
12.9992484,13.09950408,0.610480991,14.32112261,8.088868789,9.07932011,8.907476978,8.853093836,4,-97.31059,32.63381,28,13
12.27379671,14.28707547,1.799550035,15.10203707,7.742835955,9.226410552,9.00944743,9.274253698,9,-97.51595,32.88351,28,13
12.33731141,13.76421726,1.409621365,14.56474124,8.075271546,9.263975921,9.056373009,9.199582715,6,-97.13232,33.1191,28,3
11.72261897,13.63668289,1.22932313,14.46203772,7.805474625,9.056489647,8.867286524,9.213734605,6,-97.62274,32.82827,28,11
13.21320723,14.35434038,-0.424686622,14.75810042,8.089482474,9.209039526,9.007856923,9.412137705,6,-97.23443,32.49833,28,9
12.37023872,13.82011992,1.803875495,14.54901242,8.24117615,9.192074563,8.868835493,9.0932446,7,-97.44519,32.62072,28,13
13.13134492,14.91395617,2.147084045,15.32078324,8.107720062,9.363233118,8.976514972,9.089640587,11,-97.25059,32.54764,28,9
13.44702616,14.56569051,1.137808493,15.3603101,8.251924714,9.248214024,8.929302842,9.25157828,12,-97.51636,32.96402,28,13
12.76107208,14.13810117,0.004909252,14.83000618,8.517193191,9.275659838,8.888342869,9.064620718,8,-97.4828,32.71629,28,13
11.02943935,13.56126326,0.587812063,10.56475699,8.145259567,8.998754769,8.757626411,9.255791635,4,-97.61078,32.32069,28,9
12.26703603,13.44008957,1.885873715,14.39558758,7.571988449,9.068892008,8.862766742,9.007612005,12,-97.45644,32.32962,28,9
11.4981062,14.18015367,1.05306407,14.42592592,7.918628653,9.186559843,8.948975608,9.155884186,6,-97.81811,32.60035,28,11
12.45277646,14.76608677,1.026832755,15.10787878,7.347943823,9.247154345,9.096051226,9.019179867,6,-97.13919,33.08322,28,3
11.94693916,14.75933863,0.758242125,14.48093396,6.811244379,9.05134464,8.792853289,9.107753783,13,-97.62632,32.46949,28,7
11.31123759,15.31555762,1.466504148,15.08267335,7.963112059,9.120525068,8.762958921,9.206834233,12,-97.63315,32.47793,28,7
12.01058074,15.4574931,2.196664439,15.21431484,8.208491752,9.159047078,8.725994381,8.930758736,14,-97.67705,32.33409,28,7
12.28450945,15.39917928,0.916868733,15.27279679,7.445417557,9.128153701,8.725020039,9.076466063,9,-97.70636,32.43938,28,7
12.14778654,15.57207454,1.376434506,15.380131,7.509335266,9.163353581,8.697679732,9.181632208,6,-97.66284,32.33033,28,7
12.78008431,13.8641369,1.484579323,14.0633155,8.228977643,9.230142999,9.159047078,9.198166571,6,-97.40029,32.41141,28,9
13.80795206,14.72391427,1.561737019,14.68021406,7.923710334,9.150802659,8.987196821,9.060098709,7,-97.60215,33.16007,28,14
12.79262522,14.06290799,1.267033315,15.18577919,6.932447892,9.236008119,8.900957873,9.117566972,4,-97.47516,32.68847,28,13
13.36058941,14.32803474,0.294410653,15.19032477,7.549609165,9.251866119,8.881836305,9.138092208,11,-97.45724,32.9449,28,13
12.57474928,14.12078694,0.75504838,14.99603826,7.89319887,9.245128197,9.000853147,9.243194709,6,-97.33546,33.13233,28,3
12.87358402,14.4306962,2.32582073,15.21957902,7.451822237,9.280332744,9.004053938,9.139166553,7,-97.33314,33.12794,28,3
12.85289051,14.15376692,1.829487869,15.04190902,8.125039097,9.211339872,8.941937914,9.152499372,8,-97.49458,33.11221,28,14
13.03263121,14.54033808,1.85974734,15.35399969,8.058643712,9.342595951,9.015541294,9.111403624,8,-97.33545,33.13244,28,3
12.35898256,13.67624849,-1.052520875,14.52200724,7.814399634,9.012742728,8.794067065,9.248599084,12,-97.52036,32.33791,28,9
13.33814711,14.49531917,1.150629675,15.28589466,8.061486867,9.308374112,9.017483513,9.25292082,7,-97.31068,33.14038,28,3
13.70117545,15.35512668,-0.140697787,15.87607887,7.640123173,9.329810872,9.023408203,9.287301413,7,-97.31422,33.02287,28,3
13.50762986,14.7600015,1.073084679,15.18526692,7.570443252,9.240869577,8.952087644,9.220290703,13,-97.25019,32.64284,28,13
12.22560563,13.44008957,2.405084446,13.93636088,8.353025845,9.061260149,8.850517622,9.349754428,4,-97.58039,32.28185,28,9
13.37616493,14.35434038,0.852563985,14.75867299,8.219595454,9.235228087,9.012864567,9.022805248,12,-97.2245,32.52806,28,9
12.07021283,13.37016052,-1.781979771,14.26765694,8.471149253,8.99019233,8.840435439,9.148464968,4,-97.49235,32.30929,28,9
13.33056708,14.06665831,0.669329129,14.47010192,7.981391582,9.185535253,9.021235863,9.315600883,2,-97.23225,32.47839,28,9
10.58228223,13.58460572,2.346276483,14.26506145,7.934871566,9.158309964,9.065545787,9.203517147,6,-97.43351,32.15791,28,6
11.7317959,14.42885667,2.268744483,14.28600906,7.385230923,9.04570155,8.681011277,9.265775079,11,-97.95758,32.87211,28,11
13.45541692,15.11782531,2.437878384,15.02369986,7.917536354,9.331584079,9.075551046,9.03539157,3,-97.09611,32.53398,28,9
11.64136265,15.16534838,1.609230857,14.91720409,8.180880942,9.012011377,8.688622307,9.320807825,12,-97.72636,32.43445,28,7
12.61533055,14.8014766,2.448590412,14.50467984,8.08085642,9.134322886,8.634442751,9.178849705,8,-97.86571,32.48293,28,7
12.91786492,14.93130767,2.569149201,14.90096263,7.720461695,9.130647603,9.002454823,9.231122911,11,-97.44598,32.50941,28,9
11.73852999,14.27823778,2.105911535,14.4412586,7.799343398,9.112948026,8.867850063,8.982184279,4,-97.71602,32.62557,28,11
13.8523814,15.82536083,-0.746209466,15.71204617,7.496652438,9.394743095,8.974491448,9.102755161,8,-97.25001,32.50289,28,9
13.03699066,14.47416981,0.598222596,14.38552354,7.708859601,9.148464968,8.885302513,9.173157581,8,-97.46201,32.50193,28,9
12.28311239,15.48340604,1.389518129,15.38291699,7.315883505,9.402694764,9.065198986,9.03085479,13,-97.21264,32.15616,28,6
11.27033147,15.15983643,1.316865287,14.88008197,8.151909873,9.052633376,8.752897525,9.141311786,5,-97.62972,32.4075,28,7
13.36341757,13.95091519,2.660816283,14.90751305,6.555356892,9.299083582,8.527539483,9.406893511,8,-97.33084,32.40483,28,9
12.25049615,13.44008957,1.154135966,14.3939638,7.973155433,9.030376035,8.815221556,9.165447603,2,-97.58257,32.45219,28,9
11.9792536,13.92839272,0.337327522,14.72011082,7.554858521,9.128045129,8.873187904,9.411156511,6,-97.54586,32.64408,28,13
10.95227915,14.14750851,0.244903842,14.97113247,7.864035659,9.072112253,8.652772486,9.061608318,13,-97.89803,32.69999,28,11
10.12008976,14.1385798,1.664595444,14.58919848,7.860956365,9.071767722,8.73777346,9.23931648,3,-97.9149,32.70268,28,11
13.20922341,13.95091519,2.077929889,14.91007466,7.58171964,9.242904363,8.855235623,9.251290358,9,-97.55719,32.25919,28,9
12.91714324,14.8456941,1.913178745,15.13187911,7.829232538,9.341894812,9.032289682,9.305104948,3,-97.19764,32.37287,28,9
12.2566802,13.72372416,2.09866539,14.60150306,7.446585099,9.239219332,9.047821442,9.044521887,7,-97.15136,32.47235,28,9
11.97932887,13.4501696,-0.868111276,14.39727915,8.086102536,9.048879706,8.838116598,9.135616826,3,-97.58258,32.45213,28,9
11.14804552,14.06665831,1.57806142,14.46708546,7.335633982,9.100190628,8.950143756,9.084210095,13,-97.34254,32.63805,28,13
12.43942788,13.68483223,0.726782943,14.41618383,8.238801166,9.143131622,8.906257878,9.081028635,6,-97.31767,32.79746,28,13
13.20592849,14.5348127,1.8674532,14.92885972,7.79399909,9.311813341,9.027858802,9.250714266,7,-97.21353,32.63116,28,13
11.90199015,14.48333993,0.348806476,14.74281482,7.754481547,9.087155271,8.590629509,9.348187439,3,-98.06427,32.42496,28,5
12.01890537,14.75980549,1.779268943,15.16453598,8.238801166,9.271717652,8.943375541,9.243388226,11,-97.31596,32.64107,28,13
11.21897043,14.06665831,2.561779739,14.4688571,8.019283793,9.094817281,8.939974177,9.061840364,12,-97.31582,32.64156,28,13
12.33379721,13.9251978,2.255053602,14.75242241,7.736307097,9.106756056,8.805674944,9.109525067,11,-97.59421,32.66039,28,11
13.04201846,14.35434038,2.252754431,14.57899411,7.977281987,9.150802659,8.960596139,9.153029005,3,-97.31148,32.6017,28,13
13.05446348,13.97251431,1.092658333,14.70593687,7.134890852,9.244355251,8.945332617,9.318656515,4,-97.38548,32.82177,28,13
12.05163276,14.3559843,2.192499331,14.80949762,7.758333467,9.147081032,8.997023381,9.096611607,8,-97.26358,32.62315,28,13
13.58254139,13.97251431,2.994909021,14.70641948,7.643961949,9.241063545,8.975630184,9.279866435,12,-97.34067,32.94531,28,13
13.50332675,14.5348127,1.661976682,14.92805928,7.813187268,9.29090602,9.01833205,9.115260166,8,-97.21358,32.63117,28,13
12.30911197,14.31045067,0.709357479,14.62643277,8.259458195,9.252729138,9.086929027,9.170143182,8,-97.14278,32.48451,28,9
13.40308881,14.75980549,-0.209196653,15.16488468,8.277920258,9.287301413,8.980172206,9.251482315,6,-97.19406,32.56305,28,13
11.66330045,13.64601559,2.160724067,14.46370849,8.300528606,9.078293591,8.906528918,9.188912425,7,-97.5882,32.68353,28,11
12.70515559,13.66235938,2.409076718,14.06233157,8.012349639,9.099297073,8.995536945,9.2490802,8,-97.26086,32.53872,28,9
11.66722471,13.63668289,1.996606076,14.46238969,7.69211334,9.097955241,8.864746661,9.259796981,7,-97.54588,32.64412,28,13
11.60370723,13.94495863,1.706375404,14.2572343,7.943427768,9.058470423,8.598404447,9.291090522,2,-97.86219,32.29903,28,7
12.63904267,14.14012708,0.257511407,14.6052471,7.888334501,9.004176841,8.779095811,9.086815886,9,-97.52045,32.33793,28,9
12.1199863,13.45954964,0.53425873,14.27069873,7.70616297,9.065661361,8.871926251,9.107532152,12,-97.45161,32.33682,28,9
13.17354877,14.91395617,2.281221383,15.31973861,7.650168701,9.318566777,8.974111581,9.249561085,6,-97.26541,32.58619,28,13
13.43443167,14.13707363,2.15171637,15.04543879,7.861341796,9.158204618,8.980927208,9.12608882,5,-97.19054,32.56777,28,13
12.27671749,15.3174078,1.522033854,15.05146098,7.715123604,9.131297165,8.778479953,9.219795531,6,-97.65517,32.49125,28,7
13.46114438,13.96393056,0.778017102,14.746414,7.129297549,9.298168082,8.902455592,9.190137665,4,-97.36258,32.55756,28,13
12.84351947,15.09655551,1.791012513,15.51270803,7.998335396,9.250522162,8.798605651,9.152499372,9,-97.49765,32.35811,28,9
12.7029251,15.01118845,1.572191888,14.98484409,7.759614151,9.263691547,8.928905412,9.325007447,5,-97.39791,32.54744,28,9
13.16493041,13.94615717,1.251026141,14.73187889,7.397561536,9.195023668,8.897408865,9.051696279,12,-97.26725,32.76884,28,13
13.12490215,14.18223484,2.119374213,14.96071059,7.176254532,9.341368634,8.931684111,9.304012848,9,-97.41105,32.36455,28,9
11.22099438,13.46493128,0.943443291,13.84086832,7.784889296,9.00675432,8.912742635,9.257700943,3,-97.3833,32.60404,28,13
10.84573839,13.92436496,1.460086953,14.74674507,7.857867559,9.016512875,8.670085938,9.273596822,6,-97.96285,32.76449,28,11
12.44318616,15.34417216,0.736592052,15.20129979,7.374001859,9.109414453,8.681181042,9.205528815,7,-97.67375,32.3359,28,7
13.22619533,14.35434038,1.584064621,14.75690513,7.957177323,9.200693995,8.960596139,9.298351249,12,-97.28437,32.57805,28,13
11.67053587,14.22097567,0.497029042,14.31911457,7.232010332,9.000976444,8.743691111,9.354873523,13,-97.90087,32.77623,28,11
12.56458939,14.13691992,0.475630078,14.96185912,7.527793988,9.17802377,8.872346979,9.122819774,5,-97.4743,32.69969,28,13
13.30595579,14.60351327,2.517086805,15.34992445,7.707062655,9.217713126,8.976641307,9.207335863,3,-97.4217,32.9162,28,13
12.39082874,14.04709836,1.465377861,15.25910874,7.731930722,9.269080867,8.802372134,9.1616752,13,-97.62674,32.74698,28,11
13.16410015,14.90659458,2.113381069,15.32666684,7.918264686,9.347315827,9.006999448,9.23122085,9,-97.21833,32.31648,28,9
12.83451062,14.37771727,0.93436562,15.327056,7.177782416,9.245128197,8.992184362,9.120743838,9,-97.54016,33.19878,28,14
12.26497814,14.14517108,1.401075228,14.94628215,7.889084407,9.151969459,8.872487182,9.325453179,6,-97.49311,32.72293,28,13
12.40964594,14.08559495,0.629099882,14.97010045,7.763021309,9.304194947,9.061608318,9.159888828,4,-97.51842,32.89386,28,13
11.98462141,14.17178542,2.810840266,14.58325209,7.845807503,9.177507215,8.96903285,9.272939514,9,-97.26887,32.39709,28,9
12.50427543,14.23356278,1.753271815,14.84625934,8.071530894,9.255600503,9.005773206,9.210340372,4,-97.27704,32.34181,28,9
12.32609761,14.77799762,1.182543022,14.82098071,7.938088727,9.097171674,8.835792367,9.390743423,9,-97.5,32.25481,28,9
12.538128,14.40051558,1.353519572,15.11417954,7.732369222,9.157888512,8.920656297,9.185637759,6,-97.36397,32.94686,28,13
12.27513685,13.92301877,1.939387267,14.71934564,7.767263997,8.973224663,8.608312785,9.131297165,8,-97.94571,32.71212,28,11
13.00982158,13.94653882,1.13471124,14.68100976,8.002694162,9.087042156,8.926118971,8.969160133,11,-97.39923,32.93073,28,13
13.58425545,14.95989258,0.19822312,15.65736601,8.007367068,9.365290732,9.025936649,9.428029073,6,-97.37207,33.07521,28,3
12.09657023,14.46501928,0.884815919,14.76324182,8.126813721,9.142275641,8.873468055,9.145801851,7,-97.67813,32.64968,28,11
12.63006833,14.2578192,2.843090047,15.20597422,7.739794458,9.218308542,8.99342737,9.09492952,12,-97.58166,33.21943,28,14
12.96485306,13.96634919,1.134794663,14.74045415,8.07121854,9.216421842,8.820994646,9.302463661,7,-97.48528,32.32776,28,9
13.48689537,13.89638523,0.354818567,14.67946998,7.460490306,9.19786285,8.93458687,9.390659926,8,-97.29086,32.75632,28,13
13.12213335,13.97428795,1.967750378,14.70908686,6.989335266,9.229750765,8.835501457,9.088624613,6,-97.4853,32.3278,28,9
11.70792465,13.60148779,0.120445103,14.75682321,7.82084088,9.085683767,8.89850221,9.209540052,13,-97.42388,32.19694,28,9
10.47663988,14.83146561,0.867652403,14.61743232,8.251142139,8.956866471,8.628734566,9.112727543,7,-97.80565,32.21406,28,12
11.63278634,14.20647098,1.991701408,14.04996747,7.370230642,9.078635881,8.895903562,9.307376334,4,-97.57703,32.54571,28,9
13.40105667,15.37281272,1.555424897,15.26126793,7.650644551,9.335650563,9.068315872,9.265775079,8,-97.09603,32.53396,28,9
11.57861957,14.7048822,1.711563763,14.55073015,7.904703914,9.135616826,8.794370279,9.28887425,6,-97.59735,32.25175,28,9
13.53330413,14.34731459,1.487542216,14.38808431,7.910590612,9.299266581,8.947676062,9.091556836,9,-97.31349,32.48991,28,9
13.71656387,13.21419296,2.066390775,15.41209542,7.918628653,9.397815294,9.16753725,9.207837242,8,-97.26074,32.4792,28,9
12.02531187,14.92288435,1.149623093,14.70170573,8.175266104,9.130539302,8.766082459,9.143880005,6,-97.59737,32.25169,28,9
13.09609127,14.73228117,2.289759531,14.64639677,8.054840221,9.287486581,8.936298185,9.497397249,5,-97.3139,32.48992,28,9
13.44676592,14.77768514,1.71765079,15.14590101,7.616775809,9.247925132,8.959311617,9.089302044,6,-97.38025,33.16363,28,3
12.81976528,14.30542281,-0.580638735,14.75459239,6.957497371,9.195531256,8.97525075,9.448569561,9,-97.25661,33.08706,28,3
12.75282028,12.77138645,0.45064364,13.5721643,8.271804031,9.296059247,8.936561205,9.203315757,5,-97.66381,33.19897,28,14
11.41350284,14.29966361,2.295454678,14.10252991,7.871311203,9.165970424,8.980298079,9.224539091,12,-97.34717,32.11182,28,6
11.93297044,14.0164085,1.966589981,14.57783859,7.592366129,9.12489141,8.78186249,9.222268943,13,-97.56883,32.22257,28,9
11.8691233,15.02572385,1.345514481,15.04634689,7.688913337,9.092794808,8.702842538,9.195937142,9,-97.70824,32.3681,28,7
12.79747222,14.25376549,2.002976926,14.84841457,7.564238475,9.083188586,8.845921233,9.129672469,6,-97.52982,32.9631,28,13
13.54935512,14.54233475,1.516232705,14.86204609,8.276394705,9.315690888,9.074062354,9.399140895,10,-97.10122,32.50496,28,9
13.73581346,15.6087689,-0.137332085,15.30831667,7.693937326,9.296518068,9.011889433,9.384713759,7,-97.21924,32.69856,28,13
13.51933788,15.33860596,1.664516619,15.03176721,7.560601163,9.331672657,9.028818495,9.092119741,4,-97.21924,32.69865,28,13
12.01757807,14.35569885,1.343528121,14.77934267,7.572502985,9.150165649,8.959311617,9.101863896,12,-97.24988,32.64281,28,13
11.7127922,14.6909793,1.984591711,14.69209908,7.660585462,9.202812106,9.008835996,9.096947685,6,-97.23264,32.16075,28,6
